taxon_id,scientific_name,rank,target_class,match_type
198708,Sciurus nayaritensis apache,subspecies,squirrel family,family
238455,Sciurus nayaritensis chiricahuae,subspecies,squirrel family,family
198733,Sciurus nayaritensis nayaritensis,subspecies,squirrel family,family
1596234,Sciurus nebouxii,species,squirrel family,family
46008,Sciurus oculatus,species,squirrel family,family
198740,Sciurus oculatus oculatus,subspecies,squirrel family,family
198750,Sciurus oculatus shawi,subspecies,squirrel family,family
198755,Sciurus oculatus tolucae,subspecies,squirrel family,family
1596233,Sciurus pachecoi,species,squirrel family,family
46007,Sciurus pucheranii,species,squirrel family,family
46006,Sciurus pyrrhinus,species,squirrel family,family
46013,Sciurus richmondi,species,squirrel family,family
46012,Sciurus sanborni,species,squirrel family,family
46011,Sciurus spadiceus,species,squirrel family,family
46004,Sciurus stramineus,species,squirrel family,family
46005,Sciurus variegatoides,species,squirrel family,family
1244816,Sciurus variegatoides adolphei,subspecies,squirrel family,family
1122850,Sciurus variegatoides atrirufus,subspecies,squirrel family,family
1405124,Sciurus variegatoides bangsi,subspecies,squirrel family,family
1406618,Sciurus variegatoides belti,subspecies,squirrel family,family
1406622,Sciurus variegatoides boothiae,subspecies,squirrel family,family
736445,Sciurus variegatoides dorsalis,subspecies,squirrel family,family
198723,Sciurus variegatoides goldmani,subspecies,squirrel family,family
1406623,Sciurus variegatoides helveolus,subspecies,squirrel family,family
1406624,Sciurus variegatoides loweryi,subspecies,squirrel family,family
1406625,Sciurus variegatoides managuensis,subspecies,squirrel family,family
1406626,Sciurus variegatoides melania,subspecies,squirrel family,family
1122849,Sciurus variegatoides rigidus,subspecies,squirrel family,family
1406619,Sciurus variegatoides thomasi,subspecies,squirrel family,family
1406621,Sciurus variegatoides underwoodi,subspecies,squirrel family,family
1406620,Sciurus variegatoides variegatoides,subspecies,squirrel family,family
46003,Sciurus yucatanensis,species,squirrel family,family
198701,Sciurus yucatanensis baliolus,subspecies,squirrel family,family
198745,Sciurus yucatanensis phaeopus,subspecies,squirrel family,family
198759,Sciurus yucatanensis yucatanensis,subspecies,squirrel family,family
46096,Spermophilopsis,genus,squirrel family,family
1279923,Spermophilopsis leptodactyla,species,squirrel family,family
46097,Spermophilopsis leptodactylus,species,squirrel family,family
46034,Spermophilus,genus,squirrel family,family
179974,Spermophilus,genus,squirrel family,family
46049,Spermophilus adocetus,species,squirrel family,family
198703,Spermophilus adocetus adocetus,subspecies,squirrel family,family
198728,Spermophilus adocetus infernatus,subspecies,squirrel family,family
46039,Spermophilus alaschanicus,species,squirrel family,family
46038,Spermophilus annulatus,species,squirrel family,family
198706,Spermophilus annulatus annulatus,subspecies,squirrel family,family
198722,Spermophilus annulatus goldmani,subspecies,squirrel family,family
46066,Spermophilus armatus,species,squirrel family,family
46058,Spermophilus atricapillus,species,squirrel family,family
46057,Spermophilus beecheyi,species,squirrel family,family
198738,Spermophilus beecheyi nudipes,subspecies,squirrel family,family
198748,Spermophilus beecheyi rupinarum,subspecies,squirrel family,family
46056,Spermophilus beldingi,species,squirrel family,family
75093,Spermophilus brevicauda,species,squirrel family,family
46071,Spermophilus brunneus,species,squirrel family,family
46060,Spermophilus canus,species,squirrel family,family
46037,Spermophilus citellus,species,squirrel family,family
46070,Spermophilus columbianus,species,squirrel family,family
46036,Spermophilus dauricus,species,squirrel family,family
46068,Spermophilus elegans,species,squirrel family,family
46046,Spermophilus erythrogenys,species,squirrel family,family
46069,Spermophilus franklinii,species,squirrel family,family
46035,Spermophilus fulvus,species,squirrel family,family
46064,Spermophilus lateralis,species,squirrel family,family
46040,Spermophilus madrensis,species,squirrel family,family
46048,Spermophilus major,species,squirrel family,family
46067,Spermophilus mexicanus,species,squirrel family,family
198732,Spermophilus mexicanus mexicanus,subspecies,squirrel family,family
198743,Spermophilus mexicanus parvidens,subspecies,squirrel family,family
46050,Spermophilus mohavensis,species,squirrel family,family
46059,Spermophilus mollis,species,squirrel family,family
46061,Spermophilus musicus,species,squirrel family,family
901514,Spermophilus nilkaensis,species,squirrel family,family
1575584,Spermophilus odessanus,species,squirrel family,family
971068,Spermophilus odessanus,species,squirrel family,family
75094,Spermophilus pallidicauda,species,squirrel family,family
46072,Spermophilus parryii,species,squirrel family,family
46044,Spermophilus perotensis,species,squirrel family,family
46045,Spermophilus pygmaeus,species,squirrel family,family
75095,Spermophilus ralli,species,squirrel family,family
46042,Spermophilus relictus,species,squirrel family,family
46065,Spermophilus richardsonii,species,squirrel family,family
46062,Spermophilus saturatus,species,squirrel family,family
1575590,Spermophilus selevini,species,squirrel family,family
46063,Spermophilus spilosoma,species,squirrel family,family
198704,Spermophilus spilosoma altiplanensis,subspecies,squirrel family,family
198705,Spermophilus spilosoma ammophilus,subspecies,squirrel family,family
198712,Spermophilus spilosoma bavicorensis,subspecies,squirrel family,family
198713,Spermophilus spilosoma cabrerai,subspecies,squirrel family,family
198714,Spermophilus spilosoma canescens,subspecies,squirrel family,family
198731,Spermophilus spilosoma marginatus,subspecies,squirrel family,family
198741,Spermophilus spilosoma oricolus,subspecies,squirrel family,family
198742,Spermophilus spilosoma pallescens,subspecies,squirrel family,family
198752,Spermophilus spilosoma spilosoma,subspecies,squirrel family,family
46047,Spermophilus suslicus,species,squirrel family,family
75096,Spermophilus taurensis,species,squirrel family,family
46053,Spermophilus tereticaudus,species,squirrel family,family
198709,Spermophilus tereticaudus apricus,subspecies,squirrel family,family
1159109,Spermophilus tereticaudus chlorus,subspecies,squirrel family,family
198734,Spermophilus tereticaudus neglectus,subspecies,squirrel family,family
198753,Spermophilus tereticaudus tereticaudus,subspecies,squirrel family,family
46052,Spermophilus townsendii,species,squirrel family,family
46051,Spermophilus tridecemlineatus,species,squirrel family,family
46043,Spermophilus undulatus,species,squirrel family,family
46073,Spermophilus variegatus,species,squirrel family,family
198717,Spermophilus variegatus couchii,subspecies,squirrel family,family
198724,Spermophilus variegatus grammurus,subspecies,squirrel family,family
198747,Spermophilus variegatus rupestris,subspecies,squirrel family,family
198754,Spermophilus variegatus tiburonensis,subspecies,squirrel family,family
198757,Spermophilus variegatus variegatus,subspecies,squirrel family,family
1575589,Spermophilus vorontsovi,species,squirrel family,family
46074,Spermophilus washingtoni,species,squirrel family,family
46041,Spermophilus xanthoprymnus,species,squirrel family,family
46148,Sundasciurus,genus,squirrel family,family
1279885,Sundasciurus altitudinis,species,squirrel family,family
46161,Sundasciurus brookei,species,squirrel family,family
46156,Sundasciurus davensis,species,squirrel family,family
871605,Sundasciurus everetti,species,squirrel family,family
46149,Sundasciurus fraterculus,species,squirrel family,family
46163,Sundasciurus hippurus,species,squirrel family,family
46155,Sundasciurus hoogstraali,species,squirrel family,family
46154,Sundasciurus jentinki,species,squirrel family,family
46160,Sundasciurus juvencus,species,squirrel family,family
46152,Sundasciurus lowii,species,squirrel family,family
46151,Sundasciurus mindanensis,species,squirrel family,family
46153,Sundasciurus moellendorffi,species,squirrel family,family
1279891,Sundasciurus natunensis,species,squirrel family,family
46159,Sundasciurus philippinensis,species,squirrel family,family
46157,Sundasciurus rabori,species,squirrel family,family
1279893,Sundasciurus robinsoni,species,squirrel family,family
1280054,Sundasciurus robinsoni balae,subspecies,squirrel family,family
1280053,Sundasciurus robinsoni robinsoni,subspecies,squirrel family,family
1280055,Sundasciurus robinsoni vanakeni,subspecies,squirrel family,family
46158,Sundasciurus samarensis,species,squirrel family,family
46162,Sundasciurus steerii,species,squirrel family,family
1226367,Sundasciurus tahan,species,squirrel family,family
46150,Sundasciurus tenuis,species,squirrel family,family
45992,Syntheosciurus,genus,squirrel family,family
45993,Syntheosciurus brochus,species,squirrel family,family
46257,Tamiasciurus,genus,squirrel family,family
